"","DH_Ogc","DH_DG.1","DH_DG.2","DH_CA1","DH_DG.3","DH_InN","DH_Sub_Ent","DH_Asc","DH_CA2.3","DH_Mgc","DH_Opc","DH_Endo","DH_Peri","DH_SMC","FC_L2.3","FC_Ogc","FC_L4","FC_InN.Vip.Npy","FC_Asc","FC_L5.Deptor","FC_InN.Meis2","FC_L6","FC_Mgc","FC_InN.Six3","FC_InN.Sst.Pvalb","FC_Claustrum","FC_Opc","FC_L5.Parm1","FC_Endo","FC_Peri","FC_L5.Fezf2","FC_InN.Lrrc38.Plcxd3","LM_Skm.Myh4.1","LM_Skm.Myh1","LM_Skm.Myh4.2","LM_FB","LM_Endo","LM_MTJ","LM_Macg","LM_SMC","LM_Fat","LM_B_cell","LM_Kerat","LM_MuSC","LM_NMJ","LM_Skm.Gm5141","LM_Neutrophil","LM_Eryth","HT_CM","HT_FB","HT_Endo","HT_Macg","HT_SMC","HT_Endocardial","HT_B_cell","HT_Fat","HT_T_cell","BM_Neutrophil.Il1b","BM_Eryth","BM_Naive_B_cell","BM_Neutrophil.Ms4a3","BM_Neutrophil.Gpr27","BM_Monocyte","BM_Pre_B_cell","BM_Pro_Eryth","BM_T_cell","BM_Macg","BM_MeSC","BM_Basophil","BM_Dendritic","BM_Late_Pro_B","BM_Endo","BM_HSC","BM_Plasma"
"LM_SMC",0.00172612197928654,0.000357909806728704,0,0.000392772977219167,0.000953288846520496,0.000584453535943892,0,0,0.000473036896877956,0,0.00368324125230203,0.00537634408602151,0.00337837837837838,0,0.000317258883248731,0.000907441016333938,0,0.000496770988574267,0.00072992700729927,0.00054392167527876,0.003003003003003,0.000371885459278542,0.00147275405007364,0,0,0.00137174211248285,0.00151745068285281,0.000914913083257091,0.0045662100456621,0,0,0,0.000647668393782383,0.000763358778625954,0.000386548125241593,0.00194174757281553,0,0.00127226463104326,0,1,0.00104166666666667,0,0,0.00578034682080925,0.00161290322580645,0,0,0,0.00111172873818788,0.00407331975560081,0.00234329232571763,0,0.0015552099533437,0,0,0,0,0.00116414435389988,0.0015527950310559,0.000401929260450161,0.0010465724751439,0.000452693526482571,0.000798403193612774,0.00137488542621448,0.000851426138782461,0.00136736554238833,0.000653167864141084,0.000571102227298686,0.00301932367149758,0.00135593220338983,0.00072463768115942,0.000929368029739777,0.000799360511590727,0.00128369704749679
"LM_Fat",0.00810372771474878,0.00311526479750779,0.00268456375838926,0.00335059396893086,0.00246478873239437,0.00326397388820889,0.00478142076502732,0.00209643605870021,0.00139958012596221,0.00612557427258806,0.00544747081712062,0.00322234156820623,0.00869565217391304,0.00335195530726257,0.00541376643464811,0.00762527233115468,0.00607748797163839,0.004,0.0042674253200569,0.00203758206927779,0.00185356811862836,0.00467699503069278,0.0077683615819209,0.00133988387673068,0.00392464678178964,0.00273130761351997,0.00285103349964362,0.00170648464163823,0.00207253886010363,0.00304878048780488,0.00465116279069767,0.00290697674418605,0.00920568122041031,0.00928699820251648,0.0087719298245614,0.00850340136054422,0.00690335305719921,0.00854700854700855,0.00716479017400205,0.00104166666666667,1,0,0.00105263157894737,0.00436205016357688,0.00959409594095941,0,0,0,0.00552486187845304,0.0104956268221574,0.00613999181334425,0.0088261253309797,0.0131099781500364,0.00359712230215827,0.00116822429906542,0,0,0.00635208711433757,0.0041183077499064,0.0077857365306758,0.00757575757575758,0.00544032641958518,0.00556242274412855,0.00790649707803369,0.00453955901426719,0.00546448087431694,0.00501054852320675,0.0105135463000404,0.00795311845960653,0.004516711833785,0.00472143531633617,0.00773480662983425,0.00502765208647562,0.00874508089199825
"LM_B_cell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320615581917281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226244343891403,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LM_Kerat",0.000578034682080925,0.000359195402298851,0,0.00157915515199368,0.000957854406130268,0,0.000457875457875458,0.0014792899408284,0.000951022349025202,0.00179856115107914,0.00187265917602996,0,0,0,0,0.000915750915750916,0.00031104199066874,0,0,0.00109140518417462,0.00309597523219814,0.00112065745237206,0.0029940119760479,0,0.000555555555555556,0.000458926112895824,0,0.000919117647058824,0,0.00436681222707424,0.00185873605947955,0,0.00130039011703511,0.00114986584898429,0.00116504854368932,0.00294406280667321,0.0114942528735632,0,0,0,0.00105263157894737,0,1,0,0,0,0,0,0.00111794298490777,0,0,0,0,0.00279329608938547,0,0,0,0,0.00051975051975052,0,0.000525762355415352,0.000909918107370337,0.000801603206412826,0.00092038656235619,0.000855066267635742,0.000457456541628545,0.000327546675401245,0.000574382538770821,0.00121285627653123,0.000682128240109141,0.00072992700729927,0,0.0008058017727639,0.000645577792123951
"LM_MuSC",0.00117716303708064,0,0,0.000399042298483639,0,0.000598444045481747,0.000464252553389044,0.00154798761609907,0,0.00380952380952381,0.00198412698412698,0,0.00784313725490196,0,0,0,0.000313971742543171,0.000506842372022301,0.00150489089541008,0.000825082508250825,0,0.000377500943752359,0,0.000687757909215956,0,0,0,0,0,0.0050251256281407,0,0,0.000984574991795208,0.00116324156649864,0.00157232704402516,0.00202020202020202,0,0.0053835800807537,0,0.00578034682080925,0.00436205016357688,0,0,1,0,0,0,0,0,0.00105820105820106,0.000598802395209581,0,0,0.00304878048780488,0,0,0,0,0.00105652403592182,0.000408496732026144,0,0.000461041954817888,0,0,0.000432900432900433,0.00232342007434944,0.00099304865938431,0.00175541252194266,0.00123533045089561,0,0.00149365197908887,0,0,0.000658327847267939
"LM_NMJ",0.00373831775700935,0.00187734668335419,0.00227100681302044,0.00169548999660902,0.000798403193612774,0.00331439393939394,0.00347088314693405,0.00183150183150183,0.00119094878920206,0.00515995872033024,0.0010515247108307,0.00168634064080944,0.00427960057061341,0.00179533213644524,0.00225225225225225,0.00465735196274118,0.00137816979051819,0.00289975144987573,0.00508762012436405,0.000489715964740451,0.00135135135135135,0.00096961861667744,0.00369344413665743,0.00105263157894737,0.001806684733514,0.000770712909441233,0.00470809792843691,0.000771307365985345,0.00159744408945687,0.00154798761609907,0.00420168067226891,0.00144092219020173,0.00691045205873884,0.0106773440106773,0.00943714189416919,0.00629370629370629,0.00147058823529412,0.00929839391377853,0,0.00161290322580645,0.00959409594095941,0,0,0,1,0.00172117039586919,0,0,0.00226963231956423,0.00143781452192667,0.00331596399810516,0.00249687890137328,0.00382043935052531,0.00258397932816537,0,0,0,0.0023489932885906,0.00256849315068493,0.00277008310249307,0.00389441800086543,0.00383582662063675,0.00206327372764787,0.00270793036750484,0.00145243282498184,0.00115340253748558,0.00115373521776752,0.00232126276694522,0.002909796314258,0.00372935535428876,0.00336700336700337,0.00134952766531714,0.00484554815263477,0.00510986203372509
"LM_Skm.Gm5141",0,0.000362976406533575,0.000454338936846888,0.000398883127243718,0,0,0,0,0,0.00380228136882129,0,0,0,0,0,0.000940733772342427,0.000627943485086342,0.000506585612968592,0,0,0,0,0,0.000687285223367698,0,0,0,0,0.00555555555555556,0,0,0,0.00197044334975369,0.00155098875533152,0.0027537372147915,0,0.00858369098712446,0.00133868808567604,0,0,0,0,0,0,0.00172117039586919,1,0,0,0.00056785917092561,0,0.000598444045481747,0,0,0,0,0,0,0.000787711697518708,0,0.00163532297628782,0,0.00138376383763838,0.000405350628293474,0.000932835820895522,0,0,0.000330687830687831,0,0.000616903146206046,0,0,0.00193050193050193,0,0
"LM_Neutrophil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000387146728610143,0,0.000720461095100865,0,0,0,0.000480538202787122,0,0,0,0,0.000335232986925914,0.000397614314115308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,0,0,0,0,0,0,0,0,0,0,0
"LM_Eryth",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HT_CM",0.00635016631387965,0.00182898948331047,0.00340760157273919,0.00266796022313849,0.00381159814865233,0.00304043782304652,0.00371549893842887,0.00176211453744493,0.00352399024125779,0.00186046511627907,0.0018796992481203,0,0.00159489633173844,0.000575705238917674,0.00169061707523246,0.00373134328358209,0.00270833333333333,0.00278473962684489,0.0023720772619451,0.00190258751902588,0.000520833333333333,0.00351947442515251,0.00309734513274336,0.00358189514816021,0.0059206631142688,0.00345377258235919,0.003125,0.00159193420005306,0,0.000547645125958379,0.00187617260787992,0.000533617929562433,0.00710594315245478,0.00862688713156003,0.0094294003868472,0.00576036866359447,0.00215401184706516,0.00423011844331641,0.000548546352166758,0.00111172873818788,0.00552486187845304,0,0.00111794298490777,0,0.00226963231956423,0.00056785917092561,0,0,1,0.0137903861308117,0.00887121443866626,0.00558092338914257,0.0035987404408457,0.00359158542842483,0,0,0,0.00822646987660295,0.00513698630136986,0.00617131572451247,0.00574712643678161,0.00636098595282269,0.00762983017474772,0.00694073678590497,0.00741877718086467,0.00611539484179739,0.00736408923543426,0.00967644390686423,0.00619578686493185,0.00590938936309915,0.00507958008804606,0.00452488687782805,0.00424478245489919,0.00222929936305732
"HT_FB",0.00560224089635854,0.0030933633295838,0.00333000333000333,0.00362866646507409,0.00314355571079287,0.00242130750605327,0.00304259634888438,0.00137268359643102,0.00104022191400832,0.00374812593703148,0.00228310502283105,0,0.000936329588014981,0,0.00127551020408163,0.00374732334047109,0.00250752256770311,0.00143781452192667,0.00327715355805243,0.00247747747747748,0.000904977375565611,0.00289687137891078,0.004149377593361,0.00265369305616984,0.00193948797517455,0.00406779661016949,0.00280112044817927,0.0013531799729364,0,0.000989119683481701,0.000757575757575758,0.000944287063267233,0.00389914218871848,0.00712166172106825,0.0102224894768491,0.00669642857142857,0.00287631831255992,0.00515796260477112,0.000992063492063492,0.00407331975560081,0.0104956268221574,0,0,0.00105820105820106,0.00143781452192667,0,0,0,0.0137903861308117,1,0.00689375506893755,0.00689655172413793,0.00639658848614072,0.00263620386643234,0,0,0,0.00539892021595681,0.0051986632008912,0.00276752767527675,0.00561797752808989,0.00404040404040404,0.00613685179502915,0.00509857239972808,0.00547327752736639,0.00575880758807588,0.00313807531380753,0.008792965627498,0.00288540807914262,0.00401785714285714,0.00186133085155886,0.0032555615843733,0.00297324083250743,0.00430663221360896
"HT_Endo",0.0043424317617866,0.00468164794007491,0.00295143547088811,0.00372300819061802,0.00502933780385583,0.0028125,0.00489929232444202,0.00229463056447912,0.00417014178482068,0.00584795321637427,0.00393313667649951,0.00118906064209275,0.0016750418760469,0.000607164541590771,0.00258788009488894,0.00347356233114628,0.00339919269173571,0.00429061784897025,0.00420168067226891,0.00329521225043613,0.00218938149972633,0.00479961603071754,0.0032258064516129,0.00301709688233322,0.0042501517911354,0.00408496732026144,0.00512581547064306,0.00272108843537415,0,0.000576036866359447,0.000978473581213307,0.00393700787401575,0.00614169774073262,0.00857002938295788,0.00889108421832551,0.00756972111553785,0.00510783200908059,0.00572435050638485,0.00115473441108545,0.00234329232571763,0.00613999181334425,0,0,0.000598802395209581,0.00331596399810516,0.000598444045481747,0,0,0.00887121443866626,0.00689375506893755,1,0.00424403183023873,0.0103822557810288,0.00538793103448276,0,0,0,0.00666666666666667,0.00409596255119953,0.00758341759352882,0.00679067020962504,0.00678978815860945,0.00577744285355438,0.00546149645002731,0.00365153886280647,0.00599128540305011,0.00728798586572438,0.00775434243176179,0.00765794511805999,0.00813559322033898,0.00453752181500873,0.00468384074941452,0.00585437248444932,0.00625411454904542
"HT_Macg",0.0015625,0.00134544231416078,0.00206782464846981,0.00110051357300073,0.00175592625109745,0.000528262017960909,0.0012636899747262,0.00115207373271889,0.00174443959877889,0.00672043010752688,0.00275862068965517,0.00271739130434783,0.00209205020920502,0,0.0015015015015015,0.00312256049960968,0.00117508813160987,0.00136798905608755,0.000644329896907216,0.00129668049792531,0,0.00209351011863224,0.00116144018583043,0.000596658711217184,0.000502008032128514,0.00126635711270578,0.00118906064209275,0.000844594594594595,0.00249376558603491,0.00476190476190476,0.00136986301369863,0.00642398286937901,0.00306560392397302,0.00465782873522035,0.00544464609800363,0.00165016501650165,0.0021978021978022,0.00414507772020725,0,0,0.0088261253309797,0,0,0,0.00249687890137328,0,0,0,0.00558092338914257,0.00689655172413793,0.00424403183023873,1,0.00609013398294762,0.00547445255474453,0,0,0,0.00290486564996369,0.00284225485551871,0.00262762762762763,0.00191296030607365,0.00293501048218029,0.00373273609555804,0.00339126748622298,0.00237435694499406,0.00379746835443038,0.00464252553389044,0.0051975051975052,0.00217509516041327,0.00362976406533575,0.00192307692307692,0.000794912559618442,0.0027972027972028,0.00114942528735632
"HT_SMC",0.00649049605934168,0.00248678893378924,0.00300413067968457,0.00337040781934614,0.00237717908082409,0.00140252454417952,0.00382409177820268,0.00269299820466786,0.00196850393700787,0.00201005025125628,0.00308641975308642,0.0032520325203252,0.00414364640883978,0.00172413793103448,0.00251818690542809,0.00130633572828217,0.00191833379007947,0.000819000819000819,0.00502232142857143,0.00170648464163823,0,0.00224863475746868,0.00180505415162455,0.00051975051975052,0,0.0011463507833397,0.00368324125230203,0.00383435582822086,0.00463678516228748,0.00449775112443778,0.00204708290685773,0.00560224089635854,0.00485298315729375,0.00361723117395594,0.00332446808510638,0.00274348422496571,0.00427960057061341,0.00329760923330585,0.00300751879699248,0.0015552099533437,0.0131099781500364,0,0,0,0.00382043935052531,0,0,0,0.0035987404408457,0.00639658848614072,0.0103822557810288,0.00609013398294762,1,0.00629722921914358,0,0,0,0.00333333333333333,0.00211864406779661,0.00171585449553878,0.0038560411311054,0.00189753320683112,0.0037593984962406,0.00538254517493272,0.00252343186733958,0.001906941266209,0.00258249641319943,0.00275735294117647,0.0014367816091954,0.0010498687664042,0.00499445061043285,0.00399733510992672,0.0035799522673031,0.00353000504286435
"HT_Endocardial",0.000527704485488127,0.000339097999321804,0.000417536534446764,0.00111152278621712,0.000887705281846427,0.00214707461084273,0.000851788756388416,0,0.000440722785368004,0.0013869625520111,0.00143061516452074,0.00293255131964809,0,0,0.000302388872089507,0.00239043824701195,0.00029585798816568,0.000922934933087217,0.0026281208935611,0.0010443864229765,0.00204918032786885,0.00105559465165376,0.00119904076738609,0.00182149362477231,0.00203873598369011,0.00128095644748079,0.002460024600246,0.000854335753951303,0.00536193029490617,0.00253807106598985,0.00427960057061341,0.00226244343891403,0.00185242358752701,0.00144248106743599,0.00219218122031421,0,0.00468384074941452,0.00106269925611052,0.00255754475703325,0,0.00359712230215827,0,0.00279329608938547,0.00304878048780488,0.00258397932816537,0,0,0,0.00359158542842483,0.00263620386643234,0.00538793103448276,0.00547445255474453,0.00629722921914358,1,0,0,0,0.00256598240469208,0.00239808153477218,0.00379650721336371,0.00145278450363196,0.0012701100762066,0.00377073906485671,0.0025706940874036,0.0024,0.00298507462686567,0.00124416796267496,0.00315623356128353,0.00165471594043023,0.00122699386503067,0.000651465798045603,0.00244100895036615,0.005,0.00233781414377557
"HT_B_cell",0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0,0.000328083989501312,0.00100200400801603,0,0,0,0.000279798545047566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116822429906542,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687285223367698
"HT_Fat",0,0,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102986611740474,0,0
"HT_T_cell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BM_Neutrophil.Il1b",0.00366568914956012,0.00486760124610592,0.00392242318587928,0.00388230486309767,0.00630914826498423,0.00270469633636587,0.00219731927049,0.00295663600525624,0.00201252236135957,0.00239234449760766,0.000687521485046408,0.000391849529780564,0.00150432493418578,0,0.00236106066109699,0.00231147067321583,0.0021505376344086,0.0022883295194508,0.00268312315535283,0.0021551724137931,0.000741289844329133,0.0041708043694141,0.00263331138907176,0.00285714285714286,0.00264042246759482,0.00286154523442659,0.00198675496688742,0.00175978882534096,0.000386847195357834,0,0.00103021978021978,0.00150943396226415,0.00738552437223043,0.0097165991902834,0.00793489318413021,0.00443393437777121,0.00265856437523737,0.00446001911436763,0.00115384615384615,0.00116414435389988,0.00635208711433757,0,0,0,0.0023489932885906,0.000787711697518708,0,0,0.00822646987660295,0.00539892021595681,0.00666666666666667,0.00290486564996369,0.00333333333333333,0.00256598240469208,0,0,0,1,0.0170253014897139,0.0257764631312064,0.0234393685721119,0.0534069981583794,0.0226652675760756,0.0140374331550802,0.0161568289530375,0.0167112299465241,0.0181886367897994,0.0185505812515459,0.0158930373360242,0.0105180120957139,0.0116090712742981,0.0105664807748753,0.00892359174567764,0.0147324890152494
"BM_Eryth",0.00522648083623693,0.00444839857651246,0.00329197265130413,0.00352692217258406,0.00315043318456288,0.00585994726047466,0.00461775269368907,0.00166389351081531,0.00366300366300366,0.00394910048266784,0.000441501103752759,0.000524383848977452,0.00198609731876862,0,0.00267434684221354,0.00391041592605759,0.00161976108523993,0.00403225806451613,0.0035702693930542,0.0022271714922049,0.000974184120798831,0.00158946412352407,0.00418235048097031,0.00155714730613516,0.00426499857833381,0.00282051282051282,0.0016827934371056,0.00307929176289453,0,0.000510204081632653,0.00132333480370534,0.00199501246882793,0.0045938609313009,0.00718923933209648,0.00795321637426901,0.00547845142439737,0.00100351229302559,0.0032,0.00204708290685773,0.0015527950310559,0.0041183077499064,0,0.00051975051975052,0.00105652403592182,0.00256849315068493,0,0,0,0.00513698630136986,0.0051986632008912,0.00409596255119953,0.00284225485551871,0.00211864406779661,0.00239808153477218,0,0,0,0.0170253014897139,1,0.0137250180592343,0.0128205128205128,0.0123615761009529,0.0117252931323283,0.0129668049792531,0.018,0.0150259067357513,0.0135564499046812,0.0134228187919463,0.0119688809096349,0.0107458912768647,0.0117416829745597,0.00974377481053771,0.0112244897959184,0.0114056720098644
"BM_Naive_B_cell",0.00450225112556278,0.0041592394533571,0.00377861747054901,0.00374687760199833,0.00252062328139322,0.00352378555247923,0.00291676015256899,0.002708192281652,0.00342857142857143,0.00211565585331453,0.00177619893428064,0,0.00116776956014013,0,0.00406955234924158,0.00207653515277366,0.00438196092751506,0.00233699462491236,0.00551571980143409,0.00337040781934614,0.00115118956254797,0.00465492815219591,0.00476028561713703,0.00346020761245675,0.00442477876106195,0.00269481248596452,0.00376196990424077,0.00269602336553583,0.000400962309542903,0.00119426751592357,0.00070871722182849,0.000780944943381492,0.00751173708920188,0.00865087538619979,0.0091305250051878,0.00394656952034001,0.000392464678178964,0.00229132569558101,0.00159489633173844,0.000401929260450161,0.0077857365306758,0,0,0.000408496732026144,0.00277008310249307,0.00163532297628782,0,0,0.00617131572451247,0.00276752767527675,0.00758341759352882,0.00262762762762763,0.00171585449553878,0.00379650721336371,0,0,0,0.0257764631312064,0.0137250180592343,1,0.018978102189781,0.0232717316906229,0.0176633326239625,0.0159453302961276,0.0146962053081816,0.0221714285714286,0.0200611387084448,0.0125722906713603,0.0175801447776629,0.00968783638320775,0.0138657792567942,0.0111613876319759,0.00886727688787185,0.0158940397350993
"BM_Neutrophil.Ms4a3",0.00408639813193228,0.00245371403078296,0.00612870275791624,0.00283419933868682,0.0029039070749736,0.00205640423031727,0.0062015503875969,0.00209995800083998,0.00315623356128353,0.0017683465959328,0.0035778175313059,0,0.00150526843953838,0.000540832882639265,0.00268650547633809,0.00107181136120043,0.00203458799593082,0.00324236692785734,0.0039241334205363,0.00317105017720575,0.0019714144898965,0.00434782608695652,0.00422119037568594,0.00282574568288854,0.0040045766590389,0.00231958762886598,0.00297619047619048,0.00309677419354839,0,0,0.00133630289532294,0.000503524672708963,0.00693860386879731,0.0107602339181287,0.0113234253361642,0.00367511944138184,0.00101471334348047,0.00688537869582827,0.0020703933747412,0.0010465724751439,0.00757575757575758,0,0.000525762355415352,0,0.00389441800086543,0,0,0,0.00574712643678161,0.00561797752808989,0.00679067020962504,0.00191296030607365,0.0038560411311054,0.00145278450363196,0,0,0,0.0234393685721119,0.0128205128205128,0.018978102189781,1,0.0257150354237733,0.0186485831920562,0.0164878304108872,0.014021031547321,0.0196283695367705,0.0153485397569815,0.0132119788608338,0.0123531184091594,0.00889453621346887,0.0131578947368421,0.00762250453720508,0.00992470910335387,0.0102293862368258
"BM_Neutrophil.Gpr27",0.00456989247311828,0.00440251572327044,0.00284023668639053,0.00331345261762757,0.00392156862745098,0.00433369447453954,0.00431344356578001,0.00299065420560748,0.00390720390720391,0.00549234994115339,0.00236686390532544,0,0.0017474879860201,0,0.00253115264797508,0.00453808752025932,0.00307337687283903,0.00400600901352028,0.00357675111773472,0.00371418464803679,0.00128921357971637,0.00256739409499358,0.00262270513300862,0.00316091954022989,0.0023696682464455,0.0019147917663954,0.00226415094339623,0.00239578342117873,0,0.000895255147717099,0.00315333070555775,0.00175438596491228,0.00712871287128713,0.00917832167832168,0.00835899692036956,0.00598006644518272,0.0022075055187638,0.00288288288288288,0.000896458987001345,0.000452693526482571,0.00544032641958518,0,0.000909918107370337,0.000461041954817888,0.00383582662063675,0.00138376383763838,0,0,0.00636098595282269,0.00404040404040404,0.00678978815860945,0.00293501048218029,0.00189753320683112,0.0012701100762066,0,0,0,0.0534069981583794,0.0123615761009529,0.0232717316906229,0.0257150354237733,1,0.0183175033921303,0.0152986886838271,0.0132867132867133,0.0152542372881356,0.0150451354062187,0.0173724212812161,0.0107794361525705,0.0131271878646441,0.0101705055339515,0.00622134905042567,0.0108932461873638,0.0139720558882236
"BM_Monocyte",0.00373227170938044,0.004739336492891,0.00354138999557326,0.00540091400083091,0.00526315789473684,0.00552347476776299,0.00537634408602151,0.00168067226890756,0.00250170570843757,0.00175131348511384,0.00105820105820106,0.00161550888529887,0,0.000409332787556283,0.00387096774193548,0.00503107428233205,0.00381957075300109,0.00372873456070846,0.00301122365179305,0.00403496973772697,0.00114329268292683,0.00483968542044767,0.00337495781302734,0.00424178154825027,0.00415953021776364,0.00223563603845294,0.00169606512890095,0.00223663609930664,0.000796495420151334,0.000790201501382853,0.00140944326990839,0.000775494377665762,0.00654450261780105,0.00737856118056979,0.00888797023563456,0.00453172205438067,0.00156067108856808,0.00522193211488251,0.00237717908082409,0.000798403193612774,0.00556242274412855,0,0.000801603206412826,0,0.00206327372764787,0.000405350628293474,0.000416666666666667,0,0.00762983017474772,0.00613685179502915,0.00577744285355438,0.00373273609555804,0.0037593984962406,0.00377073906485671,0,0,0,0.0226652675760756,0.0117252931323283,0.0176633326239625,0.0186485831920562,0.0183175033921303,1,0.0138102784695495,0.012205754141238,0.0156073286586745,0.0192161339421613,0.0102397602397602,0.0133264992311635,0.0107238605898123,0.0115638766519824,0.00868003591739,0.0108354719133162,0.01049042748492
"BM_Pre_B_cell",0.00623475196530225,0.00506115563053564,0.00309597523219814,0.004,0.00394574599260173,0.00272257010618023,0.00458162527128044,0.00453514739229025,0.00269938650306748,0.00316205533596838,0.00119379228014326,0.00139211136890951,0.00132450331125828,0,0.00372184133202742,0.00130293159609121,0.00250771604938272,0.00251572327044025,0.00571772494733674,0.00266193433895297,0.000434027777777778,0.00322858372793801,0.00340651021953066,0.00318379160636758,0.00291699814372845,0.00265060240963855,0.00266768292682927,0.00289365806607186,0.00045662100456621,0,0.00119189511323004,0.00266311584553928,0.00496425734710087,0.00834248079034029,0.00929820677440779,0.00535654502845665,0.00133809099018733,0.00473588342440801,0.00181488203266788,0.00137488542621448,0.00790649707803369,0,0.00092038656235619,0,0.00270793036750484,0.000932835820895522,0,0,0.00694073678590497,0.00509857239972808,0.00546149645002731,0.00339126748622298,0.00538254517493272,0.0025706940874036,0,0,0,0.0140374331550802,0.0129668049792531,0.0159453302961276,0.0164878304108872,0.0152986886838271,0.0138102784695495,1,0.0155075187969925,0.0170815031722792,0.0165556228548355,0.0114099429502852,0.011417432470064,0.00848201228429365,0.00994275384151853,0.00727032385988103,0.0106616494198808,0.0120378331900258
"BM_Pro_Eryth",0.00414293112377007,0.00284668564457096,0.00412844036697248,0.00128259940145361,0.00402843601895735,0.00104031209362809,0.00300995600833526,0.0021291696238467,0.00259372789436454,0.00148148148148148,0.000746268656716418,0.000430477830391735,0.00164609053497942,0,0.0032239711739048,0.00309597523219814,0.00355538922155689,0.00435518993467215,0.0028587764436821,0.00293153992067598,0.000404858299595142,0.00374298190892077,0.00356252226576416,0.00276090557702927,0.0053475935828877,0.00347866419294991,0.0025089605734767,0.00254983773759852,0,0.000842105263157895,0.00111815132314573,0,0.00461272342879108,0.00826271186440678,0.00789249146757679,0.00603174603174603,0.00166181969256336,0.00308747855917667,0.00168776371308017,0.000851426138782461,0.00453955901426719,0,0.000855066267635742,0.000432900432900433,0.00145243282498184,0,0,0,0.00741877718086467,0.00547327752736639,0.00365153886280647,0.00237435694499406,0.00252343186733958,0.0024,0,0,0,0.0161568289530375,0.018,0.0146962053081816,0.014021031547321,0.0132867132867133,0.012205754141238,0.0155075187969925,1,0.0130902290790089,0.0156219488381176,0.0119698152485038,0.011720831113479,0.00752718148870923,0.0120828538550058,0.0068922305764411,0.00983313468414779,0.0079062159214831
"BM_T_cell",0.00594273365748244,0.00335993280134397,0.00404088424055146,0.00376689563483271,0.00393410376198672,0.00462207721587819,0.00312124849939976,0.002628614344724,0.00391964723174914,0.00235849056603774,0.00237906423473434,0.000922509225092251,0.00175746924428822,0.00046882325363338,0.00292911540714704,0.00718015665796345,0.00366088631984586,0.00301129234629862,0.00299043062200957,0.00336700336700337,0.00129645635263613,0.00300493668169135,0.00414781297134238,0.00317277184886069,0.00343824385083311,0.003125,0.00265553869499241,0.00312650312650313,0,0.00045004500450045,0.000395100750691426,0.000881445570736007,0.00694720127034538,0.00523903077930583,0.00905077262693157,0.00232712765957447,0.00133096716947649,0.00325968851865266,0.000450653447498873,0.00136736554238833,0.00546448087431694,0,0.000457456541628545,0.00232342007434944,0.00115340253748558,0,0,0,0.00611539484179739,0.00575880758807588,0.00599128540305011,0.00379746835443038,0.001906941266209,0.00298507462686567,0,0,0,0.0167112299465241,0.0150259067357513,0.0221714285714286,0.0196283695367705,0.0152542372881356,0.0156073286586745,0.0170815031722792,0.0130902290790089,1,0.0152886743110038,0.0135685210312076,0.0153246029534689,0.0122878876535986,0.0135583006929798,0.0109018830525273,0.0156985871271586,0.0122857142857143
